augmented_view_id,feature_id,feature_name,source_geometry_id,source_instance_id,source_image_file,augmentation_id,augmentation_type,rotation_deg,translation_x_px,translation_y_px,mirror,augmented_image_file,sha256
F08_SRC_022_V01,F08,compound-radius transition groove,F08_GEOM_022,F08_SRC_022,data/raw/cv20/images/8/classes/0/0010.png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_022/F08_SRC_022_V01.png,3d64778ce50a72202bec4f22af8c67ac10c985dceb57c9a5b4bdcd940ea6d1cc
F08_SRC_022_V02,F08,compound-radius transition groove,F08_GEOM_022,F08_SRC_022,data/raw/cv20/images/8/classes/0/0010.png,AUG_02,translation,0,-1,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_022/F08_SRC_022_V02.png,6a992aad6d4a6e6c4d7db2553de701e3577cefe9b39f9600f603150d0132e461
F08_SRC_022_V03,F08,compound-radius transition groove,F08_GEOM_022,F08_SRC_022,data/raw/cv20/images/8/classes/0/0010.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_022/F08_SRC_022_V03.png,c29d7fb74556cf5c5ac35870d38c54562f6db49c3589cc6255a2641150ba0a3c
F08_SRC_023_V00,F08,compound-radius transition groove,F08_GEOM_023,F08_SRC_023,data/raw/cv20/images/8/classes/0/0011 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_023/F08_SRC_023_V00.png,e87fe170b4560f33987b0c59fa1541a3701523de403828ec20b34443e21f0fa1
F08_SRC_023_V01,F08,compound-radius transition groove,F08_GEOM_023,F08_SRC_023,data/raw/cv20/images/8/classes/0/0011 (2).png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_023/F08_SRC_023_V01.png,6bb40e5d67fbe50fdb2267ec4ba9afd1660dbbf18342607a83e21be4d21094c3
F08_SRC_023_V02,F08,compound-radius transition groove,F08_GEOM_023,F08_SRC_023,data/raw/cv20/images/8/classes/0/0011 (2).png,AUG_02,translation,0,0,1,no,data/processed/cv20_augmented/images/F08/F08_SRC_023/F08_SRC_023_V02.png,c204d372e4567939bc9f8b1589c9dcc72e9167d763fadbcb75dafa5f20fa0249
F08_SRC_023_V03,F08,compound-radius transition groove,F08_GEOM_023,F08_SRC_023,data/raw/cv20/images/8/classes/0/0011 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_023/F08_SRC_023_V03.png,e2151d2064227050bbf105a69706dd3d81197b21643a1b0460d784469612cf89
F08_SRC_024_V00,F08,compound-radius transition groove,F08_GEOM_024,F08_SRC_024,data/raw/cv20/images/8/classes/0/0011.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_024/F08_SRC_024_V00.png,62916e94773c841962e1e1d7aa398de41d27526447bf4fd360dbb9925c9a17bb
F08_SRC_024_V01,F08,compound-radius transition groove,F08_GEOM_024,F08_SRC_024,data/raw/cv20/images/8/classes/0/0011.png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_024/F08_SRC_024_V01.png,c6c5654f6a74a96a982916e4fe544a354a6e8d946b948a3852b5a6669bae012e
F08_SRC_024_V02,F08,compound-radius transition groove,F08_GEOM_024,F08_SRC_024,data/raw/cv20/images/8/classes/0/0011.png,AUG_02,translation,0,1,2,no,data/processed/cv20_augmented/images/F08/F08_SRC_024/F08_SRC_024_V02.png,fa098a3965782d9aee7dfd5627d6c6f12f42dde67d1d393a940cec6a6edbec56
F08_SRC_024_V03,F08,compound-radius transition groove,F08_GEOM_024,F08_SRC_024,data/raw/cv20/images/8/classes/0/0011.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_024/F08_SRC_024_V03.png,2e69b9ce9cf4aea4f9334050c3a69e7db9f8b7633a4e5f8c38102b0c0f1e41f9
F08_SRC_025_V00,F08,compound-radius transition groove,F08_GEOM_025,F08_SRC_025,data/raw/cv20/images/8/classes/0/0012 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_025/F08_SRC_025_V00.png,c3955776092fd2e997f7fd569158e4c5ea8967288c03161fb9f41fa8998f24b4
F08_SRC_025_V01,F08,compound-radius transition groove,F08_GEOM_025,F08_SRC_025,data/raw/cv20/images/8/classes/0/0012 (2).png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_025/F08_SRC_025_V01.png,03cfc3bfd86e75375bba83a8b2595ce7256468523b99e917df51edc21a747b48
F08_SRC_025_V02,F08,compound-radius transition groove,F08_GEOM_025,F08_SRC_025,data/raw/cv20/images/8/classes/0/0012 (2).png,AUG_02,translation,0,2,3,no,data/processed/cv20_augmented/images/F08/F08_SRC_025/F08_SRC_025_V02.png,ca8bc3cb30de662843f88a203f3cf757163e1615cfa43c097ca55bb2e9f43e3f
F08_SRC_025_V03,F08,compound-radius transition groove,F08_GEOM_025,F08_SRC_025,data/raw/cv20/images/8/classes/0/0012 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_025/F08_SRC_025_V03.png,3fdd68a1cdceed375584a155b3c90d6260cbea0a580a18676c9b9b37aff4c12f
F08_SRC_026_V00,F08,compound-radius transition groove,F08_GEOM_026,F08_SRC_026,data/raw/cv20/images/8/classes/0/0012.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_026/F08_SRC_026_V00.png,bd5eee0c51cbd08a5113b2fa6f3c9418d8b307a9bab1b167e96770b39af1d263
F08_SRC_026_V01,F08,compound-radius transition groove,F08_GEOM_026,F08_SRC_026,data/raw/cv20/images/8/classes/0/0012.png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_026/F08_SRC_026_V01.png,ea8d3a6706bf19bf32cb1502bb652967bd5ec645c762714228fa9259d02898fe
F08_SRC_026_V02,F08,compound-radius transition groove,F08_GEOM_026,F08_SRC_026,data/raw/cv20/images/8/classes/0/0012.png,AUG_02,translation,0,3,-3,no,data/processed/cv20_augmented/images/F08/F08_SRC_026/F08_SRC_026_V02.png,6044e83033960afa726c37bc179db777486ece383369213fa7b2a69a34fa1a0d
F08_SRC_026_V03,F08,compound-radius transition groove,F08_GEOM_026,F08_SRC_026,data/raw/cv20/images/8/classes/0/0012.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_026/F08_SRC_026_V03.png,ebf209a68ee55306928737e60e45bd9b41265757f01541cc9c8026a378e81ecf
F08_SRC_027_V00,F08,compound-radius transition groove,F08_GEOM_027,F08_SRC_027,data/raw/cv20/images/8/classes/0/0013 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_027/F08_SRC_027_V00.png,7d547f4a8666db1454cbe556ff5e3e69bdde448555c54912d7c01af631e110b0
F08_SRC_027_V01,F08,compound-radius transition groove,F08_GEOM_027,F08_SRC_027,data/raw/cv20/images/8/classes/0/0013 (2).png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_027/F08_SRC_027_V01.png,e88706321710187f16e314712e4af790a1c8af6c6298a27c6fdf0cdee4e96270
F08_SRC_027_V02,F08,compound-radius transition groove,F08_GEOM_027,F08_SRC_027,data/raw/cv20/images/8/classes/0/0013 (2).png,AUG_02,translation,0,-3,-2,no,data/processed/cv20_augmented/images/F08/F08_SRC_027/F08_SRC_027_V02.png,30a2c93a828c7ab98a7f089903de502edb4a42a36e7ceee7edd2383214235840
F08_SRC_027_V03,F08,compound-radius transition groove,F08_GEOM_027,F08_SRC_027,data/raw/cv20/images/8/classes/0/0013 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_027/F08_SRC_027_V03.png,8e2dfa5b6f08997dd752978146febbd2b97098e632dcd1668b1df362411da1ee
F08_SRC_028_V00,F08,compound-radius transition groove,F08_GEOM_028,F08_SRC_028,data/raw/cv20/images/8/classes/0/0013.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_028/F08_SRC_028_V00.png,1f2c6038c269eedc5c7dbd5a3d0eacb13be7ed3d461b189863b76df5a71592a3
F08_SRC_028_V01,F08,compound-radius transition groove,F08_GEOM_028,F08_SRC_028,data/raw/cv20/images/8/classes/0/0013.png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_028/F08_SRC_028_V01.png,2885fea1796d89b655f3aa1794930cce8f84b81dfbd1ff962837afef035431a5
F08_SRC_028_V02,F08,compound-radius transition groove,F08_GEOM_028,F08_SRC_028,data/raw/cv20/images/8/classes/0/0013.png,AUG_02,translation,0,-2,-1,no,data/processed/cv20_augmented/images/F08/F08_SRC_028/F08_SRC_028_V02.png,c58d7fe450ecaf35a762a38387af5b9755b36622a5ec445d134347db5a39f56d
F08_SRC_028_V03,F08,compound-radius transition groove,F08_GEOM_028,F08_SRC_028,data/raw/cv20/images/8/classes/0/0013.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_028/F08_SRC_028_V03.png,5e68a6315b926886457e6f47d2dda7cc2b9c83b348e9a87c92cc5da36ab0c84b
F08_SRC_029_V00,F08,compound-radius transition groove,F08_GEOM_029,F08_SRC_029,data/raw/cv20/images/8/classes/0/0014 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_029/F08_SRC_029_V00.png,0ef8d26414e11595742a1a6714471886da46fa7ca2af66dc6124609d5b6e8434
F08_SRC_029_V01,F08,compound-radius transition groove,F08_GEOM_029,F08_SRC_029,data/raw/cv20/images/8/classes/0/0014 (2).png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_029/F08_SRC_029_V01.png,8f77ecae054a7378be0df7103b7c3e2ae27217edcaeb5c925c46260969300491
F08_SRC_029_V02,F08,compound-radius transition groove,F08_GEOM_029,F08_SRC_029,data/raw/cv20/images/8/classes/0/0014 (2).png,AUG_02,translation,0,-1,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_029/F08_SRC_029_V02.png,0ab4f671ee67676133b2b938bee00cc930175df38515653e7e829629ec307e01
F08_SRC_029_V03,F08,compound-radius transition groove,F08_GEOM_029,F08_SRC_029,data/raw/cv20/images/8/classes/0/0014 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_029/F08_SRC_029_V03.png,2d28a6f523955ba8559ea662cd730fb0c60cbdf1978926b4652a12dd3011f0b7
F08_SRC_030_V00,F08,compound-radius transition groove,F08_GEOM_030,F08_SRC_030,data/raw/cv20/images/8/classes/0/0014.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_030/F08_SRC_030_V00.png,cda44b51d785033b8afcf302175dc6e781e23f0cb56ebd8c412e2f153257fe40
F08_SRC_030_V01,F08,compound-radius transition groove,F08_GEOM_030,F08_SRC_030,data/raw/cv20/images/8/classes/0/0014.png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_030/F08_SRC_030_V01.png,169df0bd01c562ebe9ad11ef28477aed83bb025bd32b71917a38b6bfb2e54e4a
F08_SRC_030_V02,F08,compound-radius transition groove,F08_GEOM_030,F08_SRC_030,data/raw/cv20/images/8/classes/0/0014.png,AUG_02,translation,0,0,1,no,data/processed/cv20_augmented/images/F08/F08_SRC_030/F08_SRC_030_V02.png,8bac20ee279fcd0eab174ac15f92027224349dfca6c77174b08865c0044fb8b4
F08_SRC_030_V03,F08,compound-radius transition groove,F08_GEOM_030,F08_SRC_030,data/raw/cv20/images/8/classes/0/0014.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_030/F08_SRC_030_V03.png,2eec37e021247109d98ae6a7dd5f71bfe627119b6a54407ddccd80423dae8bcf
F08_SRC_031_V00,F08,compound-radius transition groove,F08_GEOM_031,F08_SRC_031,data/raw/cv20/images/8/classes/0/0015 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_031/F08_SRC_031_V00.png,538c55f18c7094159a330d4a0cf8e6f09ecdd3628b1a5ed7c2f0e7a6e307dd82
F08_SRC_031_V01,F08,compound-radius transition groove,F08_GEOM_031,F08_SRC_031,data/raw/cv20/images/8/classes/0/0015 (2).png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_031/F08_SRC_031_V01.png,3aef6a61b745289395b5ec95978b6b87c626fe00e08d4791f836ef60caf83943
F08_SRC_031_V02,F08,compound-radius transition groove,F08_GEOM_031,F08_SRC_031,data/raw/cv20/images/8/classes/0/0015 (2).png,AUG_02,translation,0,1,2,no,data/processed/cv20_augmented/images/F08/F08_SRC_031/F08_SRC_031_V02.png,cbf6324eab1af97d98e6ca4f04dc2f3b1d934ca4798034243a691893a4d6a4ab
F08_SRC_031_V03,F08,compound-radius transition groove,F08_GEOM_031,F08_SRC_031,data/raw/cv20/images/8/classes/0/0015 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_031/F08_SRC_031_V03.png,a8d3025f97133fcf2fabdc6e7adc0d78b337b14d4b2083aa9f534e779139728f
F08_SRC_032_V00,F08,compound-radius transition groove,F08_GEOM_032,F08_SRC_032,data/raw/cv20/images/8/classes/0/0015.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_032/F08_SRC_032_V00.png,d6357d767a9c834f6b73f76c09eef7f4d7180e5f2f70b407c0bc0b227585a9f5
F08_SRC_032_V01,F08,compound-radius transition groove,F08_GEOM_032,F08_SRC_032,data/raw/cv20/images/8/classes/0/0015.png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_032/F08_SRC_032_V01.png,d8c9f9160a71af6d4cbe277f4f8957c1a67d6095a2e4cfdc8a8a9e94faabcc09
F08_SRC_032_V02,F08,compound-radius transition groove,F08_GEOM_032,F08_SRC_032,data/raw/cv20/images/8/classes/0/0015.png,AUG_02,translation,0,2,3,no,data/processed/cv20_augmented/images/F08/F08_SRC_032/F08_SRC_032_V02.png,dce4f34af89798a84d0679747cac26eabbf0c120b7bd321120aacaa4c1a1772b
F08_SRC_032_V03,F08,compound-radius transition groove,F08_GEOM_032,F08_SRC_032,data/raw/cv20/images/8/classes/0/0015.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_032/F08_SRC_032_V03.png,83c58ac06eda3c84c5460292551fbd3ca202d593683525179842857c292815d7
F08_SRC_033_V00,F08,compound-radius transition groove,F08_GEOM_033,F08_SRC_033,data/raw/cv20/images/8/classes/0/0016 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_033/F08_SRC_033_V00.png,0da82d48da36cd1984664f19b81e8e28a4e276e528ac5b2fd7229850a9c7b751
F08_SRC_033_V01,F08,compound-radius transition groove,F08_GEOM_033,F08_SRC_033,data/raw/cv20/images/8/classes/0/0016 (2).png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_033/F08_SRC_033_V01.png,969b4ad0edebcce40efe188e0d87e0457fdf42b283b0ebd00217faf0f9c22bc7
F08_SRC_033_V02,F08,compound-radius transition groove,F08_GEOM_033,F08_SRC_033,data/raw/cv20/images/8/classes/0/0016 (2).png,AUG_02,translation,0,3,-3,no,data/processed/cv20_augmented/images/F08/F08_SRC_033/F08_SRC_033_V02.png,579d09f66afaa6776cca44efe86a70938f5dcc9e2e8d4a05302c6c66a80472b5
F08_SRC_033_V03,F08,compound-radius transition groove,F08_GEOM_033,F08_SRC_033,data/raw/cv20/images/8/classes/0/0016 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_033/F08_SRC_033_V03.png,79616ea6cff3a1f95cde15f9395655eaab8a3f69e191925c3032f6a59a2ea7c4
F08_SRC_034_V00,F08,compound-radius transition groove,F08_GEOM_034,F08_SRC_034,data/raw/cv20/images/8/classes/0/0016.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_034/F08_SRC_034_V00.png,5aa3150827700750d365dc52f88689c1a426c037a2e6e18676ff221e6763584f
F08_SRC_034_V01,F08,compound-radius transition groove,F08_GEOM_034,F08_SRC_034,data/raw/cv20/images/8/classes/0/0016.png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_034/F08_SRC_034_V01.png,d59396255fe7f625c90251953bda379ca85ae5a15f0ede557fc3a6978e195d50
F08_SRC_034_V02,F08,compound-radius transition groove,F08_GEOM_034,F08_SRC_034,data/raw/cv20/images/8/classes/0/0016.png,AUG_02,translation,0,-3,-2,no,data/processed/cv20_augmented/images/F08/F08_SRC_034/F08_SRC_034_V02.png,06468761a35c04cf9e634be78c17a5334cf7d14e847addf34d691ba93a178b80
F08_SRC_034_V03,F08,compound-radius transition groove,F08_GEOM_034,F08_SRC_034,data/raw/cv20/images/8/classes/0/0016.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_034/F08_SRC_034_V03.png,2cb28ef78da51d13cc3e2d99efa86579a5080e0443716a242777080ee7a73e9b
F08_SRC_035_V00,F08,compound-radius transition groove,F08_GEOM_035,F08_SRC_035,data/raw/cv20/images/8/classes/0/0017 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_035/F08_SRC_035_V00.png,c7c7a34e67aa05475ee98f889e14aa8cbec1ada73fba5ab4c11a2f851c43eed3
F08_SRC_035_V01,F08,compound-radius transition groove,F08_GEOM_035,F08_SRC_035,data/raw/cv20/images/8/classes/0/0017 (2).png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_035/F08_SRC_035_V01.png,135090ad912867290d9aa0d2aa3bd6f266be764ee75c913490d3ab8c95a29d7a
F08_SRC_035_V02,F08,compound-radius transition groove,F08_GEOM_035,F08_SRC_035,data/raw/cv20/images/8/classes/0/0017 (2).png,AUG_02,translation,0,-2,-1,no,data/processed/cv20_augmented/images/F08/F08_SRC_035/F08_SRC_035_V02.png,3ac5791af4ab8cb248dc80b979044e034c7b4859d15667b338541372f2cb0bc8
F08_SRC_035_V03,F08,compound-radius transition groove,F08_GEOM_035,F08_SRC_035,data/raw/cv20/images/8/classes/0/0017 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_035/F08_SRC_035_V03.png,c3857e1f3da58a6124c49888087ad4b7270bbd771af29a6a95fae15f83c0a045
F08_SRC_036_V00,F08,compound-radius transition groove,F08_GEOM_036,F08_SRC_036,data/raw/cv20/images/8/classes/0/0017.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_036/F08_SRC_036_V00.png,83a6e99a61d8347bf3d38d9a2d886cd9433869a606ffa01dc4d0830bfa02fde2
F08_SRC_036_V01,F08,compound-radius transition groove,F08_GEOM_036,F08_SRC_036,data/raw/cv20/images/8/classes/0/0017.png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_036/F08_SRC_036_V01.png,be0ba15de4b01d6e673071cb6ce6bc67bd13ed9bfd25468d76694344eec356a5
F08_SRC_036_V02,F08,compound-radius transition groove,F08_GEOM_036,F08_SRC_036,data/raw/cv20/images/8/classes/0/0017.png,AUG_02,translation,0,-1,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_036/F08_SRC_036_V02.png,c0aee760497e4a0d5df3c47ee48f8d2f5d513e5d1dd2f28d03490cc0d34d7f02
F08_SRC_036_V03,F08,compound-radius transition groove,F08_GEOM_036,F08_SRC_036,data/raw/cv20/images/8/classes/0/0017.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_036/F08_SRC_036_V03.png,ec547ebd72f77e8764ae74b48d582aaa14d90d5d2bd9ab554595b8bc5625d6ba
F08_SRC_037_V00,F08,compound-radius transition groove,F08_GEOM_037,F08_SRC_037,data/raw/cv20/images/8/classes/0/0018 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_037/F08_SRC_037_V00.png,fcc478fdf9dc93fc8fa53ae8da1763492fa3a7564fa04f60e9ad83ef1b4fe7b5
F08_SRC_037_V01,F08,compound-radius transition groove,F08_GEOM_037,F08_SRC_037,data/raw/cv20/images/8/classes/0/0018 (2).png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_037/F08_SRC_037_V01.png,b6100dbe92a7bc3c0b3996fb38dbc33e2c5881d5a30182a4d5bdf26aaf292825
F08_SRC_037_V02,F08,compound-radius transition groove,F08_GEOM_037,F08_SRC_037,data/raw/cv20/images/8/classes/0/0018 (2).png,AUG_02,translation,0,0,1,no,data/processed/cv20_augmented/images/F08/F08_SRC_037/F08_SRC_037_V02.png,ba18ef05ef4fbc9f592b188dff92c68af721f04f62abe996f87555bca7dd3546
F08_SRC_037_V03,F08,compound-radius transition groove,F08_GEOM_037,F08_SRC_037,data/raw/cv20/images/8/classes/0/0018 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_037/F08_SRC_037_V03.png,e9c2f173c1c45f9e3bc87642f01e55f0a601c2e0f849ac1a9b37fcada11aae85
F08_SRC_038_V00,F08,compound-radius transition groove,F08_GEOM_038,F08_SRC_038,data/raw/cv20/images/8/classes/0/0018.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_038/F08_SRC_038_V00.png,7503754dd11ee131e716b3b3ca1923b2d68c3871b4ba2d74dc4afb6dee04ec47
F08_SRC_038_V01,F08,compound-radius transition groove,F08_GEOM_038,F08_SRC_038,data/raw/cv20/images/8/classes/0/0018.png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_038/F08_SRC_038_V01.png,403c7c0547e077eaa0df6f1d24f257a7b3795680de6fc130c0f00133e14215dc
F08_SRC_038_V02,F08,compound-radius transition groove,F08_GEOM_038,F08_SRC_038,data/raw/cv20/images/8/classes/0/0018.png,AUG_02,translation,0,1,2,no,data/processed/cv20_augmented/images/F08/F08_SRC_038/F08_SRC_038_V02.png,234c5022e9dfd6056b0832b81603db63cd91762528dc4a0015c704a15097dd4e
F08_SRC_038_V03,F08,compound-radius transition groove,F08_GEOM_038,F08_SRC_038,data/raw/cv20/images/8/classes/0/0018.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_038/F08_SRC_038_V03.png,49c576767bdfe552ffad38830aa0f31ad578297f015e819b8a4f74fabdffe979
F08_SRC_039_V00,F08,compound-radius transition groove,F08_GEOM_039,F08_SRC_039,data/raw/cv20/images/8/classes/0/0019 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_039/F08_SRC_039_V00.png,761e97be139ce86a1fdb2de6f33cb46685e9dd50053bcc0f468890933eab17c2
F08_SRC_039_V01,F08,compound-radius transition groove,F08_GEOM_039,F08_SRC_039,data/raw/cv20/images/8/classes/0/0019 (2).png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_039/F08_SRC_039_V01.png,da86bf28ebca9e01b2318caf7c14881f798af05ea38f390d01fcf9ffd13fa9be
F08_SRC_039_V02,F08,compound-radius transition groove,F08_GEOM_039,F08_SRC_039,data/raw/cv20/images/8/classes/0/0019 (2).png,AUG_02,translation,0,2,3,no,data/processed/cv20_augmented/images/F08/F08_SRC_039/F08_SRC_039_V02.png,ceed43655501f97d30b58155901bc14be01aba5d469119d181af3f6260913322
F08_SRC_039_V03,F08,compound-radius transition groove,F08_GEOM_039,F08_SRC_039,data/raw/cv20/images/8/classes/0/0019 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F08/F08_SRC_039/F08_SRC_039_V03.png,fa3b7e2f50cf6aaa85bb70f6fccb0e4ac0e75b1e6bcf5e75df1b7ffd2d6c3084
F08_SRC_040_V00,F08,compound-radius transition groove,F08_GEOM_040,F08_SRC_040,data/raw/cv20/images/8/classes/0/0019.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_040/F08_SRC_040_V00.png,5c9af3244a2225a09746259a5c609d8c455c8b2667998ea76c67fcdf69d27007
F08_SRC_040_V01,F08,compound-radius transition groove,F08_GEOM_040,F08_SRC_040,data/raw/cv20/images/8/classes/0/0019.png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F08/F08_SRC_040/F08_SRC_040_V01.png,95fd80780e49fbbdc4f12a325a6333c57ee9d3e3055fbcb8cdf26b6905bbf165
