sample_id,case_id,feature_id,source_geometry_id,source_instance_id,view_id,augmentation_id,instruction_id,split_id,image_file,cad_model_file,kg_file,prompt_template,retrieval_exclusion_key,is_from_heldout_validation_case,is_validation_representative_sample,validation_record_key
AI5K_02951,F11_CASE_041,F11,F11_GEOM_041,F11_SRC_041,F11_SRC_041_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F11/F11_SRC_041/F11_SRC_041_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_041,0,0,
AI5K_02952,F11_CASE_041,F11,F11_GEOM_041,F11_SRC_041,F11_SRC_041_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F11/F11_SRC_041/F11_SRC_041_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_041,0,0,
AI5K_02953,F11_CASE_041,F11,F11_GEOM_041,F11_SRC_041,F11_SRC_041_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F11/F11_SRC_041/F11_SRC_041_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_041,0,0,
AI5K_02954,F11_CASE_041,F11,F11_GEOM_041,F11_SRC_041,F11_SRC_041_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F11/F11_SRC_041/F11_SRC_041_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_041,0,0,
AI5K_02955,F11_CASE_041,F11,F11_GEOM_041,F11_SRC_041,F11_SRC_041_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F11/F11_SRC_041/F11_SRC_041_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_041,0,0,
AI5K_02956,F11_CASE_042,F11,F11_GEOM_042,F11_SRC_042,F11_SRC_042_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F11/F11_SRC_042/F11_SRC_042_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_042,0,0,
AI5K_02957,F11_CASE_042,F11,F11_GEOM_042,F11_SRC_042,F11_SRC_042_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F11/F11_SRC_042/F11_SRC_042_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_042,0,0,
AI5K_02958,F11_CASE_042,F11,F11_GEOM_042,F11_SRC_042,F11_SRC_042_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F11/F11_SRC_042/F11_SRC_042_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_042,0,0,
AI5K_02959,F11_CASE_042,F11,F11_GEOM_042,F11_SRC_042,F11_SRC_042_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F11/F11_SRC_042/F11_SRC_042_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_042,0,0,
AI5K_02960,F11_CASE_042,F11,F11_GEOM_042,F11_SRC_042,F11_SRC_042_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F11/F11_SRC_042/F11_SRC_042_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_042,0,0,
AI5K_02961,F11_C01,F11,F11_GEOM_043,F11_SRC_043,F11_SRC_043_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_043/F11_SRC_043_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_043,1,1,F11_C01
AI5K_02962,F11_C01,F11,F11_GEOM_043,F11_SRC_043,F11_SRC_043_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_043/F11_SRC_043_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_043,1,0,F11_C01
AI5K_02963,F11_C01,F11,F11_GEOM_043,F11_SRC_043,F11_SRC_043_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_043/F11_SRC_043_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_043,1,0,F11_C01
AI5K_02964,F11_C01,F11,F11_GEOM_043,F11_SRC_043,F11_SRC_043_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_043/F11_SRC_043_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_043,1,0,F11_C01
AI5K_02965,F11_C01,F11,F11_GEOM_043,F11_SRC_043,F11_SRC_043_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_043/F11_SRC_043_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_043,1,0,F11_C01
AI5K_02966,F11_C02,F11,F11_GEOM_044,F11_SRC_044,F11_SRC_044_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_044/F11_SRC_044_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_044,1,1,F11_C02
AI5K_02967,F11_C02,F11,F11_GEOM_044,F11_SRC_044,F11_SRC_044_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_044/F11_SRC_044_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_044,1,0,F11_C02
AI5K_02968,F11_C02,F11,F11_GEOM_044,F11_SRC_044,F11_SRC_044_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_044/F11_SRC_044_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_044,1,0,F11_C02
AI5K_02969,F11_C02,F11,F11_GEOM_044,F11_SRC_044,F11_SRC_044_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_044/F11_SRC_044_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_044,1,0,F11_C02
AI5K_02970,F11_C02,F11,F11_GEOM_044,F11_SRC_044,F11_SRC_044_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_044/F11_SRC_044_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_044,1,0,F11_C02
AI5K_02971,F11_C03,F11,F11_GEOM_045,F11_SRC_045,F11_SRC_045_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_045/F11_SRC_045_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_045,1,1,F11_C03
AI5K_02972,F11_C03,F11,F11_GEOM_045,F11_SRC_045,F11_SRC_045_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_045/F11_SRC_045_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_045,1,0,F11_C03
AI5K_02973,F11_C03,F11,F11_GEOM_045,F11_SRC_045,F11_SRC_045_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_045/F11_SRC_045_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_045,1,0,F11_C03
AI5K_02974,F11_C03,F11,F11_GEOM_045,F11_SRC_045,F11_SRC_045_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_045/F11_SRC_045_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_045,1,0,F11_C03
AI5K_02975,F11_C03,F11,F11_GEOM_045,F11_SRC_045,F11_SRC_045_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_045/F11_SRC_045_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_045,1,0,F11_C03
AI5K_02976,F11_C04,F11,F11_GEOM_046,F11_SRC_046,F11_SRC_046_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_046/F11_SRC_046_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_046,1,1,F11_C04
AI5K_02977,F11_C04,F11,F11_GEOM_046,F11_SRC_046,F11_SRC_046_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_046/F11_SRC_046_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_046,1,0,F11_C04
AI5K_02978,F11_C04,F11,F11_GEOM_046,F11_SRC_046,F11_SRC_046_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_046/F11_SRC_046_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_046,1,0,F11_C04
AI5K_02979,F11_C04,F11,F11_GEOM_046,F11_SRC_046,F11_SRC_046_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_046/F11_SRC_046_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_046,1,0,F11_C04
AI5K_02980,F11_C04,F11,F11_GEOM_046,F11_SRC_046,F11_SRC_046_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_046/F11_SRC_046_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_046,1,0,F11_C04
AI5K_02981,F11_C05,F11,F11_GEOM_047,F11_SRC_047,F11_SRC_047_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_047/F11_SRC_047_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_047,1,1,F11_C05
AI5K_02982,F11_C05,F11,F11_GEOM_047,F11_SRC_047,F11_SRC_047_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_047/F11_SRC_047_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_047,1,0,F11_C05
AI5K_02983,F11_C05,F11,F11_GEOM_047,F11_SRC_047,F11_SRC_047_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_047/F11_SRC_047_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_047,1,0,F11_C05
AI5K_02984,F11_C05,F11,F11_GEOM_047,F11_SRC_047,F11_SRC_047_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_047/F11_SRC_047_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_047,1,0,F11_C05
AI5K_02985,F11_C05,F11,F11_GEOM_047,F11_SRC_047,F11_SRC_047_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_047/F11_SRC_047_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_047,1,0,F11_C05
AI5K_02986,F11_CASE_048,F11,F11_GEOM_048,F11_SRC_048,F11_SRC_048_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_048/F11_SRC_048_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_048,0,0,
AI5K_02987,F11_CASE_048,F11,F11_GEOM_048,F11_SRC_048,F11_SRC_048_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_048/F11_SRC_048_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_048,0,0,
AI5K_02988,F11_CASE_048,F11,F11_GEOM_048,F11_SRC_048,F11_SRC_048_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_048/F11_SRC_048_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_048,0,0,
AI5K_02989,F11_CASE_048,F11,F11_GEOM_048,F11_SRC_048,F11_SRC_048_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_048/F11_SRC_048_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_048,0,0,
AI5K_02990,F11_CASE_048,F11,F11_GEOM_048,F11_SRC_048,F11_SRC_048_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_048/F11_SRC_048_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_048,0,0,
AI5K_02991,F11_CASE_049,F11,F11_GEOM_049,F11_SRC_049,F11_SRC_049_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_049/F11_SRC_049_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_049,0,0,
AI5K_02992,F11_CASE_049,F11,F11_GEOM_049,F11_SRC_049,F11_SRC_049_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_049/F11_SRC_049_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_049,0,0,
AI5K_02993,F11_CASE_049,F11,F11_GEOM_049,F11_SRC_049,F11_SRC_049_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_049/F11_SRC_049_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_049,0,0,
AI5K_02994,F11_CASE_049,F11,F11_GEOM_049,F11_SRC_049,F11_SRC_049_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_049/F11_SRC_049_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_049,0,0,
AI5K_02995,F11_CASE_049,F11,F11_GEOM_049,F11_SRC_049,F11_SRC_049_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_049/F11_SRC_049_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_049,0,0,
AI5K_02996,F11_CASE_050,F11,F11_GEOM_050,F11_SRC_050,F11_SRC_050_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F11/F11_SRC_050/F11_SRC_050_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_050,0,0,
AI5K_02997,F11_CASE_050,F11,F11_GEOM_050,F11_SRC_050,F11_SRC_050_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F11/F11_SRC_050/F11_SRC_050_V01.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_050,0,0,
AI5K_02998,F11_CASE_050,F11,F11_GEOM_050,F11_SRC_050,F11_SRC_050_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F11/F11_SRC_050/F11_SRC_050_V02.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_050,0,0,
AI5K_02999,F11_CASE_050,F11,F11_GEOM_050,F11_SRC_050,F11_SRC_050_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F11/F11_SRC_050/F11_SRC_050_V03.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_050,0,0,
AI5K_03000,F11_CASE_050,F11,F11_GEOM_050,F11_SRC_050,F11_SRC_050_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F11/F11_SRC_050/F11_SRC_050_V00.png,data/raw/cv20/cad_xt/11.x_t,data/raw/aero_mpkg/json/F11.json,data/processed/process_planning_prompt_v1.txt,F11_SRC_050,0,0,
AI5K_03001,F12_CASE_001,F12,F12_GEOM_001,F12_SRC_001,F12_SRC_001_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F12/F12_SRC_001/F12_SRC_001_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_001,0,0,
AI5K_03002,F12_CASE_001,F12,F12_GEOM_001,F12_SRC_001,F12_SRC_001_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F12/F12_SRC_001/F12_SRC_001_V01.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_001,0,0,
AI5K_03003,F12_CASE_001,F12,F12_GEOM_001,F12_SRC_001,F12_SRC_001_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F12/F12_SRC_001/F12_SRC_001_V02.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_001,0,0,
AI5K_03004,F12_CASE_001,F12,F12_GEOM_001,F12_SRC_001,F12_SRC_001_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F12/F12_SRC_001/F12_SRC_001_V03.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_001,0,0,
AI5K_03005,F12_CASE_001,F12,F12_GEOM_001,F12_SRC_001,F12_SRC_001_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F12/F12_SRC_001/F12_SRC_001_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_001,0,0,
AI5K_03006,F12_CASE_002,F12,F12_GEOM_002,F12_SRC_002,F12_SRC_002_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F12/F12_SRC_002/F12_SRC_002_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_002,0,0,
AI5K_03007,F12_CASE_002,F12,F12_GEOM_002,F12_SRC_002,F12_SRC_002_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F12/F12_SRC_002/F12_SRC_002_V01.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_002,0,0,
AI5K_03008,F12_CASE_002,F12,F12_GEOM_002,F12_SRC_002,F12_SRC_002_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F12/F12_SRC_002/F12_SRC_002_V02.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_002,0,0,
AI5K_03009,F12_CASE_002,F12,F12_GEOM_002,F12_SRC_002,F12_SRC_002_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F12/F12_SRC_002/F12_SRC_002_V03.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_002,0,0,
AI5K_03010,F12_CASE_002,F12,F12_GEOM_002,F12_SRC_002,F12_SRC_002_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F12/F12_SRC_002/F12_SRC_002_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_002,0,0,
AI5K_03011,F12_CASE_003,F12,F12_GEOM_003,F12_SRC_003,F12_SRC_003_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F12/F12_SRC_003/F12_SRC_003_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_003,0,0,
AI5K_03012,F12_CASE_003,F12,F12_GEOM_003,F12_SRC_003,F12_SRC_003_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F12/F12_SRC_003/F12_SRC_003_V01.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_003,0,0,
AI5K_03013,F12_CASE_003,F12,F12_GEOM_003,F12_SRC_003,F12_SRC_003_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F12/F12_SRC_003/F12_SRC_003_V02.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_003,0,0,
AI5K_03014,F12_CASE_003,F12,F12_GEOM_003,F12_SRC_003,F12_SRC_003_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F12/F12_SRC_003/F12_SRC_003_V03.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_003,0,0,
AI5K_03015,F12_CASE_003,F12,F12_GEOM_003,F12_SRC_003,F12_SRC_003_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F12/F12_SRC_003/F12_SRC_003_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_003,0,0,
AI5K_03016,F12_CASE_004,F12,F12_GEOM_004,F12_SRC_004,F12_SRC_004_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F12/F12_SRC_004/F12_SRC_004_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_004,0,0,
AI5K_03017,F12_CASE_004,F12,F12_GEOM_004,F12_SRC_004,F12_SRC_004_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F12/F12_SRC_004/F12_SRC_004_V01.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_004,0,0,
AI5K_03018,F12_CASE_004,F12,F12_GEOM_004,F12_SRC_004,F12_SRC_004_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F12/F12_SRC_004/F12_SRC_004_V02.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_004,0,0,
AI5K_03019,F12_CASE_004,F12,F12_GEOM_004,F12_SRC_004,F12_SRC_004_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F12/F12_SRC_004/F12_SRC_004_V03.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_004,0,0,
AI5K_03020,F12_CASE_004,F12,F12_GEOM_004,F12_SRC_004,F12_SRC_004_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F12/F12_SRC_004/F12_SRC_004_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_004,0,0,
AI5K_03021,F12_CASE_005,F12,F12_GEOM_005,F12_SRC_005,F12_SRC_005_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F12/F12_SRC_005/F12_SRC_005_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_005,0,0,
AI5K_03022,F12_CASE_005,F12,F12_GEOM_005,F12_SRC_005,F12_SRC_005_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F12/F12_SRC_005/F12_SRC_005_V01.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_005,0,0,
AI5K_03023,F12_CASE_005,F12,F12_GEOM_005,F12_SRC_005,F12_SRC_005_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F12/F12_SRC_005/F12_SRC_005_V02.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_005,0,0,
AI5K_03024,F12_CASE_005,F12,F12_GEOM_005,F12_SRC_005,F12_SRC_005_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F12/F12_SRC_005/F12_SRC_005_V03.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_005,0,0,
AI5K_03025,F12_CASE_005,F12,F12_GEOM_005,F12_SRC_005,F12_SRC_005_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F12/F12_SRC_005/F12_SRC_005_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_005,0,0,
AI5K_03026,F12_CASE_006,F12,F12_GEOM_006,F12_SRC_006,F12_SRC_006_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F12/F12_SRC_006/F12_SRC_006_V00.png,data/raw/cv20/cad_xt/12.x_t,data/raw/aero_mpkg/json/F12.json,data/processed/process_planning_prompt_v1.txt,F12_SRC_006,0,0,
